2021-05-02 19:27:44,982 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-04 15:18:54,733 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-04 15:18:54,733 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-04 15:18:55,091 | root | INFO | Trying to write into [BHD]Pinkfong 50 Best Hits Baby Shark and More 2019 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-04 15:18:55,092 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Pinkfong 50 Best Hits Baby Shark and More 2019 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-04 15:18:55,092 | root | INFO | Upload live status: Draft (Hidden)
2021-05-04 15:18:55,092 | root | INFO | Uploading anonymously
2021-05-04 15:18:55,092 | root | INFO | Attempting to upload to: BHD
2021-05-04 15:18:56,797 | root | INFO | Payload for BHD is {'name': 'Pinkfong 50 Best Hits Baby Shark and More 2019 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT', 'description': '[center][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][br][/br][br][/br][url=https://freeimage.host/i/BoPI7S][img=300x300]https://iili.io/BoPI7S.md.png[/img][/url] [url=https://freeimage.host/i/BoPTk7][img=300x300]https://iili.io/BoPTk7.md.png[/img][/url] [url=https://freeimage.host/i/BoPRIe][img=300x300]https://iili.io/BoPRIe.md.png[/img][/url] [url=https://freeimage.host/i/BoP5hu][img=300x300]https://iili.io/BoP5hu.md.png[/img][/url] [url=https://freeimage.host/i/BoP7Lb][img=300x300]https://iili.io/BoP7Lb.md.png[/img][/url] [url=https://freeimage.host/i/BoPaBj][img=300x300]https://iili.io/BoPaBj.md.png[/img][/url] [br][/br][br][/br][br][/br][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '9848124', 'tmdb_id': None, 'tags': 'WEBDL', 'sd': 1}
2021-05-04 15:18:56,797 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Pinkfong 50 Best Hits Baby Shark and More 2019 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-04 15:18:57,697 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-04 15:18:57,697 | root | INFO | Response code: 200
2021-05-04 15:18:57,697 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-04 15:18:57,697 | root | INFO | Upload to BHD was a success!
2021-05-04 15:18:57,766 | root | INFO | Total runtime is 18.1804 seconds
2021-05-04 15:19:36,738 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-04 15:19:37,455 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-04 15:19:37,458 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-04 15:19:37,462 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-04 15:19:37,462 | root | INFO | uploading the following file: /home/madskillz/TROUT.720p/Dangerous.Lies.2020.NF.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv
2021-05-04 15:19:38,369 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-04 15:19:38,560 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-04 15:19:38,755 | root | INFO | Generating mediainfo.txt
2021-05-04 15:19:38,755 | root | INFO | Using the following path in mediainfo.txt: Dangerous.Lies.2020.NF.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv
2021-05-04 15:19:38,940 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-04 15:19:38,965 | root | INFO | Used Regex to extract the WEB Source: NF
2021-05-04 15:19:38,966 | root | INFO | No custom 'edition' found for this torrent
2021-05-04 15:19:38,966 | root | INFO | We are missing both the 'TMDB' & 'IMDB' ID, trying to identify it via title & year
2021-05-04 15:19:39,381 | root | INFO | GET Request: https://api.themoviedb.org/3/search/movie?api_key=2f426445f1e6100085f45800bfa7dccf&query=Dangerous Lies&page=1&include_adult=false&year=2020
2021-05-04 15:19:39,381 | root | INFO | total number of results for TMDB search: 1
2021-05-04 15:19:41,560 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/689723/external_ids?api_key=2f426445f1e6100085f45800bfa7dccf&language=en-US
2021-05-04 15:19:41,973 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/689723?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-04 15:19:41,973 | root | INFO | Using the title we got from TMDB: Dangerous Lies
2021-05-04 15:19:42,164 | root | INFO | Using /home/madskillz/TROUT.720p/Dangerous.Lies.2020.NF.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-04 15:19:42,447 | root | INFO | Taking a screenshot at 00:13:53
2021-05-04 15:19:42,765 | root | INFO | Taking a screenshot at 00:27:46
2021-05-04 15:19:43,115 | root | INFO | Taking a screenshot at 00:41:39
2021-05-04 15:19:43,368 | root | INFO | Taking a screenshot at 00:55:32
2021-05-04 15:19:43,650 | root | INFO | Taking a screenshot at 01:09:25
2021-05-04 15:19:44,023 | root | INFO | Taking a screenshot at 01:23:19
2021-05-04 15:19:51,823 | root | INFO | All 6 images have been upload to freeimage
2021-05-04 15:19:51,823 | root | INFO | We've uploaded 6 to freeimage
2021-05-04 15:19:51,831 | root | INFO | Now starting tracker specific tasks
2021-05-04 15:19:51,831 | root | INFO | Trying to upload to: BHD
2021-05-04 15:19:52,661 | root | INFO | Creating the .torrent file now
2021-05-04 15:19:52,661 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-04 15:19:52,661 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-04 15:19:53,217 | root | INFO | Trying to write into [BHD]Dangerous Lies 2020 NF WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-04 15:19:53,217 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Dangerous Lies 2020 NF WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-04 15:19:53,218 | root | INFO | Upload live status: Draft (Hidden)
2021-05-04 15:19:53,218 | root | INFO | Uploading anonymously
2021-05-04 15:19:53,218 | root | INFO | Attempting to upload to: BHD
2021-05-04 15:19:54,839 | root | INFO | Payload for BHD is {'name': 'Dangerous Lies 2020 NF WEB-DL 720p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][br][/br][br][/br][url=https://freeimage.host/i/BoPlrQ][img=300x300]https://iili.io/BoPlrQ.md.png[/img][/url] [url=https://freeimage.host/i/BoP12V][img=300x300]https://iili.io/BoP12V.md.png[/img][/url] [url=https://freeimage.host/i/BoPEYB][img=300x300]https://iili.io/BoPEYB.md.png[/img][/url] [url=https://freeimage.host/i/BoPGkP][img=300x300]https://iili.io/BoPGkP.md.png[/img][/url] [url=https://freeimage.host/i/BoPMp1][img=300x300]https://iili.io/BoPMp1.md.png[/img][/url] [url=https://freeimage.host/i/BoPWTF][img=300x300]https://iili.io/BoPWTF.md.png[/img][/url] [br][/br][br][/br][br][/br][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '10183816', 'tmdb_id': '689723', 'tags': 'WEBDL', 'sd': 1}
2021-05-04 15:19:54,839 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Dangerous Lies 2020 NF WEB-DL 720p DDP 5.1 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-04 15:19:55,735 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-04 15:19:55,736 | root | INFO | Response code: 200
2021-05-04 15:19:55,736 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-04 15:19:55,736 | root | INFO | Upload to BHD was a success!
2021-05-04 15:19:55,796 | root | INFO | Total runtime is 19.0578 seconds
2021-05-04 18:13:44,732 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-04 18:13:46,466 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-04 18:13:46,469 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-04 18:13:46,473 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-04 18:13:46,473 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/Prescription.for.Love.2019.AMZ.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-04 18:13:47,333 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-04 18:13:47,419 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-04 18:13:47,494 | root | INFO | Generating mediainfo.txt
2021-05-04 18:13:47,494 | root | INFO | Using the following path in mediainfo.txt: Prescription.for.Love.2019.AMZ.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv
2021-05-04 18:13:47,569 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-04 18:13:47,593 | root | INFO | No custom 'edition' found for this torrent
2021-05-04 18:13:47,593 | root | INFO | We are missing both the 'TMDB' & 'IMDB' ID, trying to identify it via title & year
2021-05-04 18:13:48,051 | root | INFO | GET Request: https://api.themoviedb.org/3/search/movie?api_key=2f426445f1e6100085f45800bfa7dccf&query=Prescription for Love&page=1&include_adult=false&year=2019
2021-05-04 18:13:48,051 | root | INFO | total number of results for TMDB search: 1
2021-05-04 18:13:50,092 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/635887/external_ids?api_key=2f426445f1e6100085f45800bfa7dccf&language=en-US
2021-05-04 18:13:50,517 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/635887?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-04 18:13:50,517 | root | INFO | Using the title we got from TMDB: Prescription for Love
2021-05-04 18:13:50,603 | root | INFO | Using /home/madskillz/TROUT.1080p/Prescription.for.Love.2019.AMZ.WEB-DL.1080p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-04 18:13:51,129 | root | INFO | Taking a screenshot at 00:12:36
2021-05-04 18:13:51,627 | root | INFO | Taking a screenshot at 00:25:12
2021-05-04 18:13:52,129 | root | INFO | Taking a screenshot at 00:37:48
2021-05-04 18:13:52,610 | root | INFO | Taking a screenshot at 00:50:25
2021-05-04 18:13:53,042 | root | INFO | Taking a screenshot at 01:03:01
2021-05-04 18:13:53,507 | root | INFO | Taking a screenshot at 01:15:37
2021-05-04 18:14:09,614 | root | INFO | All 6 images have been upload to freeimage
2021-05-04 18:14:09,614 | root | INFO | We've uploaded 6 to freeimage
2021-05-04 18:14:09,622 | root | INFO | Now starting tracker specific tasks
2021-05-04 18:14:09,622 | root | INFO | Trying to upload to: BHD
2021-05-04 18:14:10,466 | root | INFO | Creating the .torrent file now
2021-05-04 18:14:10,466 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-04 18:14:10,466 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-04 18:14:12,602 | root | INFO | Trying to write into [BHD]Prescription for Love 2019 WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-04 18:14:12,602 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Prescription for Love 2019 WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent
2021-05-04 18:14:12,602 | root | INFO | Upload live status: Draft (Hidden)
2021-05-04 18:14:12,602 | root | INFO | Uploading anonymously
2021-05-04 18:14:12,602 | root | INFO | Attempting to upload to: BHD
2021-05-04 18:14:13,789 | root | INFO | Payload for BHD is {'name': 'Prescription for Love 2019 WEB-DL 1080p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][br][/br][br][/br][url=https://freeimage.host/i/BoLk3x][img=300x300]https://iili.io/BoLk3x.md.png[/img][/url] [url=https://freeimage.host/i/BoLvYQ][img=300x300]https://iili.io/BoLvYQ.md.png[/img][/url] [url=https://freeimage.host/i/BoL8vV][img=300x300]https://iili.io/BoL8vV.md.png[/img][/url] [url=https://freeimage.host/i/BoLSyB][img=300x300]https://iili.io/BoLSyB.md.png[/img][/url] [url=https://freeimage.host/i/BoLgTP][img=300x300]https://iili.io/BoLgTP.md.png[/img][/url] [url=https://freeimage.host/i/BoLrj1][img=300x300]https://iili.io/BoLrj1.md.png[/img][/url] [br][/br][br][/br][br][/br][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '1080p', 'source': 'WEB', 'imdb_id': '8890158', 'tmdb_id': '635887', 'tags': 'WEBDL'}
2021-05-04 18:14:13,790 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Prescription for Love 2019 WEB-DL 1080p DDP 5.1 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-04 18:14:15,494 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-04 18:14:15,494 | root | INFO | Response code: 200
2021-05-04 18:14:15,494 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-04 18:14:15,494 | root | INFO | Upload to BHD was a success!
2021-05-04 18:14:15,565 | root | INFO | Total runtime is 30.8321 seconds
2021-05-04 18:34:59,074 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-04 18:34:59,894 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-04 18:34:59,898 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-04 18:34:59,904 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-04 18:34:59,904 | root | INFO | uploading the following file: /home/madskillz/TROUT.720p/Prescription.for.Love.2019.AMZ.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv
2021-05-04 18:35:00,669 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-04 18:35:00,734 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-04 18:35:00,800 | root | INFO | Generating mediainfo.txt
2021-05-04 18:35:00,800 | root | INFO | Using the following path in mediainfo.txt: Prescription.for.Love.2019.AMZ.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv
2021-05-04 18:35:00,865 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-04 18:35:00,891 | root | INFO | No custom 'edition' found for this torrent
2021-05-04 18:35:00,891 | root | INFO | We are missing both the 'TMDB' & 'IMDB' ID, trying to identify it via title & year
2021-05-04 18:35:01,349 | root | INFO | GET Request: https://api.themoviedb.org/3/search/movie?api_key=2f426445f1e6100085f45800bfa7dccf&query=Prescription for Love&page=1&include_adult=false&year=2019
2021-05-04 18:35:01,349 | root | INFO | total number of results for TMDB search: 1
2021-05-04 18:35:03,155 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/635887/external_ids?api_key=2f426445f1e6100085f45800bfa7dccf&language=en-US
2021-05-04 18:35:03,559 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/635887?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-04 18:35:03,559 | root | INFO | Using the title we got from TMDB: Prescription for Love
2021-05-04 18:35:03,631 | root | INFO | Using /home/madskillz/TROUT.720p/Prescription.for.Love.2019.AMZ.WEB-DL.720p.DDP.5.1.H.264-TROUT.mkv to generate screenshots
2021-05-04 18:35:03,952 | root | INFO | Taking a screenshot at 00:12:36
2021-05-04 18:35:04,255 | root | INFO | Taking a screenshot at 00:25:12
2021-05-04 18:35:04,553 | root | INFO | Taking a screenshot at 00:37:48
2021-05-04 18:35:04,867 | root | INFO | Taking a screenshot at 00:50:25
2021-05-04 18:35:05,146 | root | INFO | Taking a screenshot at 01:03:01
2021-05-04 18:35:05,431 | root | INFO | Taking a screenshot at 01:15:37
2021-05-04 18:35:15,668 | root | INFO | All 6 images have been upload to freeimage
2021-05-04 18:35:15,668 | root | INFO | We've uploaded 6 to freeimage
2021-05-04 18:35:15,676 | root | INFO | Now starting tracker specific tasks
2021-05-04 18:35:15,676 | root | INFO | Trying to upload to: BHD
2021-05-04 18:35:16,287 | root | INFO | Creating the .torrent file now
2021-05-04 18:35:16,287 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-04 18:35:16,287 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-04 18:35:16,946 | root | INFO | Trying to write into [BHD]Prescription for Love 2019 WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-04 18:35:16,946 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Prescription for Love 2019 WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-04 18:35:16,946 | root | INFO | Upload live status: Draft (Hidden)
2021-05-04 18:35:16,946 | root | INFO | Uploading anonymously
2021-05-04 18:35:16,946 | root | INFO | Attempting to upload to: BHD
2021-05-04 18:35:18,293 | root | INFO | Payload for BHD is {'name': 'Prescription for Love 2019 WEB-DL 720p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][br][/br][br][/br][url=https://freeimage.host/i/BoLiGa][img=300x300]https://iili.io/BoLiGa.md.png[/img][/url] [url=https://freeimage.host/i/BoLs6J][img=300x300]https://iili.io/BoLs6J.md.png[/img][/url] [url=https://freeimage.host/i/BoLQ3v][img=300x300]https://iili.io/BoLQ3v.md.png[/img][/url] [url=https://freeimage.host/i/BoLZaR][img=300x300]https://iili.io/BoLZaR.md.png[/img][/url] [url=https://freeimage.host/i/BoLtvp][img=300x300]https://iili.io/BoLtvp.md.png[/img][/url] [url=https://freeimage.host/i/BoLDyN][img=300x300]https://iili.io/BoLDyN.md.png[/img][/url] [br][/br][br][/br][br][/br][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '8890158', 'tmdb_id': '635887', 'tags': 'WEBDL', 'sd': 1}
